ItemID,Sentiment,SentimentText
656,0, &quot;I'm giving up on you. I don't care how you mess up your life now.&quot;... :'(
657,0," &quot;Meteorologists Predict Chilly, Rainy Midsummer | News in Finland| yle.fi&quot; + thunder  ( http://bit.ly/15TpJC )"
658,1, &quot;Nintendo DSi Portable Game System - What Will You and i Do?&quot; ( http://tinyurl.com/b3yobq )
659,1, &quot;Promote My Site - Getting to the Front Page and Other Places in Social Media&quot; ( http://tinyurl.com/dflzg4 )
660,1," &quot;The universe is a living being, and it's conscious, and it's very old. And it cares about itself in lots of ways.&quot; Drunvalo Melchizedek."
661,1,- &quot;the world makes music for people who listen &quot; 
662,1, &quot;Will Diggâ€™s New Share Feature Pollute Twitter?&quot; ( http://tinyurl.com/ncqkm5 )
663,0, (angry) mixed motions! but soo frustrated x( http://plurk.com/p/13s5mg
664,0, (mood i am in)
665,1, *exited* I just bought some oreos!! I hope everyone likes oreos..
666,0, *hugs @ignorantsheep*
667,0, *sends you e-hugs*
668,0, *tear*
669,0," *cries* I'm so depressed, thanks to you my angel! &quot;I'm gonna find someone someday who might actually treat me well&quot;!!"
670,0,"--- *On my way to the doctors with my Duo, my ass hasn't even had breakfast yet  lol"
671,0, *sob* must be in bed!!
672,0, *wishes she was at summer jam*
673,0," , school! GrRr im not in the mood to take my make up back off then put it on again when the teachers leave!"
674,1,-- . BABBBBBBBBYY .  I missed you MUCH!!
675,0, . Sunday is over.
676,1,-- . well then you gon have to stop w. that . &quot;IDC&quot; shit. JUST be faithful like *points to em* MOI! 
677,0, .. why the jonas are bad with us !! come to paraguay
678,1, ... its JONAS DAY!!!!!!!!
679,0, ... UghH... Anybody wanna come to my house and cook? My mom is leavin for work and aint cook me shit !... Can't trust dem hoes!!!
680,0, ....  i don't know what to do..
681,0, .... i think i lost my spanish book!! :-X
682,0, .... Life can be so complicated. I know God has a plan .... I just have to trust in him.
683,0," ......... Oh well, at least Suzumiya Haruhi no Yuuutsu is on air."
684,0, .........not really a good night guys ! buu huu
685,0, ...I did not get cast in but I will keep looking for some dance opportunities.  I need some exercise.
686,0, ...the ground around me is wet... i looked up to see if any drops fall on my face...it was drizzle all around but I am missing my drops
687,0, ..i forgot to bring my new sharpie pens to school today..booo!
688,0, ..omg...my celly is off...this hasn't happened to me in years...WTF!!! gota get my bill paid
689,1, : The Last Gadget http://tinyurl.com/pd4wyp #Geek_And_Poke
690,0, :'( this is so horrible
691,0, :'( where ius that one person that can make me smile 
692,0, :S this tweetdeck is killing me hate it 
693,1, ;) July Flowers (July 2009) #Holiday
694,0, @ last.fm not working.
695,1, @aaronXnow finally got twitter haha
696,1, @aChAotIcBeaUtY
697,1, @Aimee_B_Loved I think there may be a connection between Paul Reubens and the reason why movie theater fl.. http://tr.im/nfKO
698,0,"- @alexjreid - saw that earlier, can't even comprehend what that couple were feeling. Really tragic "
699,1,"- @alittlebit - temperature is down, but the pain is still bad. Hoping antibiotics kick in soon! Thanks for asking "
700,1,"-- @anyamanda said I tweets less these days so, hi! "
701,1," @AuroraLee Would love to see you guys sometime! *grin* - and aw rats, maybe it'll warm up real fast??? LOL"
702,0,- @benboychuk I hope it's not actually on here birthday that she's getting shots.  
703,0," @billbeckett's signature has 100% rubbed off my mondayeyes bracelet. At least I have plenty of autographs from him, but still. Sad day."
704,1, @blackswan2 &quot;to all you&quot; ? http://blip.fm/~7d1qo
705,1, @blondediva11 What happened while I was gone? Anybody get arrested http://tr.im/koFz
706,1,- @breegeek I'll know if u can't find a replacement 4me. I'll still pay u if not.  I won't let u hang
707,1, @canuckgrrrl Seeing a guy dressed up as a banana totally made my day. Phallic symbol FTW http://tr.im/mVTm
708,1,- @carole29 yep  coz of the England game on Wednesday
709,0," , Alllllan ruins my lifeeee."
710,1,-- . =D There's my BOO.  *Blushes*
711,1,-- . BYYEEE . ILY2 Jamarcusssssss 
712,0, . I was want to buy the sims 3 . But it sold out . Wtf . Haha..
713,1,-- . You aint gotta apologize. I know I'm not ugly. 
714,0, .. just 
715,0," .. yep,i have things my way all the time. i am selfish. everything revolves around me. yep. im a bitch. great for me (Y) =|"
716,0, ... ...I don't wanna get rid of twitter  You guys are too cool...
717,0, ... i try... i try so hard... and i seem to get no credit for it.... wats the prob?
718,0,"- ... wide awake, but dont actually wanna go to school :S  xxx"
719,0, .... Dream beautiful.
720,0, .... now only have one roommate....
721,0, ..... Im givin myself 5 minutes to turn that frown upside down
722,0, ......i cant even say a word right now
723,0, .....why am i so sad??...becuz of u or becuz of the exam??.....i think..becuz of u... 
724,0, ...?                   ..frustrated?
725,0, ...and i feel a shallow breath that squeezes past the fifty pounds of stone laid in my chest.
726,0, ...just found out that a friend from my childhood has passed away... May he Rest In Peace.
727,0, ...still in the office... 
728,1, ...that is all
729,0, ..sniffles... since I dont get to leave this Fking house...AW GREAT the power's gone. and its getting dark.. Puurfect!
730,0, / I feel so ... ... Left out
731,0, ::sigh:: we didnt win the contest . stupid popularity contest. i had so many votes for her also.  im realy sad. i had such a good feeling
732,0, ;( noooo! why? things are so complicated if I spelt that wrong idc
733,0, ;( noooo! why? things are so complicated if I spelt thy wrong idc
734,1," ;) Butterfly Day (Jun 19, 2009) #Holiday"
735,1, ??? what does it means ?
736,0, @ JFK International Airport http://loopt.us/PPYZTQ.t
737,0, @ jonas brothers youtube bein suspended
738,0, @ moval court 4 a traffic ticket..I should b sleeping..aahh.
739,1,- @ work.. || Only 5 hours of it today and then weeeekend!  Can't wait for the long weekend to begin! Gonna get some things done for sure!
740,1, @ahugeproduction Praying for my cold to go to my head because a skunk just sprayed my yard. This is the w.. http://tr.im/n8AI
741,1," @AriaaJaeger Created from the realms of Light, pure love commands the fold When you think and speak with love, a new world you'll behold~"
742,1, @arjunbasu The music was so quiet that he was sure there was a massive hoax being played. On him alone. I.. http://tr.im/mP2j
743,0, @bananarchy_atx sold out of frozen bananas today!   http://mypict.me/2QIM
744,0, @beckobviously i have no car to come to you either.
745,0, @belllareow has disappeared again 
746,0,- @billyraycyrus oi tell your daughter to lower her ticket prices we cant afford it in london  my sister cried.
747,0,"- @brooklyn_belle LOL. &quot;cat.&quot; I'm a huge fan. Also, the more i think about it, the more I think you should hold off on Sims 3 "
748,1," @Canuckflack Speaking as a historian, WTF do you incorporate twitter buzz by upper middle class North Ame.. http://tr.im/oFLS"
749,0," @cnnbrk: Farrah Fawcett, star of &quot;Charlie's Angels,&quot; has died from cancer at 62."
750,1,"- @cmedders Yes, before the show, I suggested that we ought to do a celebrity deathmatch "
751,1," @CranberryPerson Dear hyper chihuahua, we only have 45 minutes left together on this drive, but I have a .. http://tr.im/lAj6"
752,1, @danawalker Washington Capitals would be one of #myweakness as well.
753,1," @daveena looking fwd to a twitpic of selma soon. Cool name, add a k to the end and it's tok'ra"
754,0, @desiredeffect
755,1, @dustincary yea I really wanna see a win for him at daytona
756,1, @DWO34 Great to follow @BUTTERFLYWHEEL @DebraWard @chastity_1111 @Cortnee4Christ @DWO34 @DarrenSproat @Sharboubou @mikehanes
757,1, @EightyThreeKid aww I'm sorry bae u kno I be grindin =D BUT I GOT U I SWEAR....I needa go buy an artbook that or construction paper
758,0,"- @fontenot619 Hey you! @PoisonGirl10 How long will you be on? @summerblonde83 Thx! @Nic0pic0 hehehe yw ;) @sevgli Yeah, they're not! "
759,1," @gigia: &quot;@Mama_K: &quot;Nobody told me Violent Femmes covered Gnarls Barkley! &quot; tks, dude!! &quot; ? http://blip.fm/~6svjq"
760,0, @HitzProductions unfortunately I'm coming from NJ the boonies...I gotta drive to the path
761,0,"- @iamfauxpas All gigs this weekend have been cancelled, so it may be temporary or shut for good. Still trying to find out. BOO. "
762,1," @idvssuperego Started working on a â€œwarm, fluffy fartâ€? tweet before realizing I donâ€™t especially like far.. http://tr.im/n7J0"
763,1, @infobotz News = Google Getting Twitterpated? - http://tinyurl.com/oropl7
764,0, @isak is mad at me. #fail
765,1, @jazzgotsoul @liveguy lol nooooooooo!!!
766,0, @jessdelight I just played ur joint two songs ago. Everyone in studio was feeling it!
767,0,- @jonswerens I can't get excited about Conan. 
768,1, @LadyKeisha @scorpio510 thanx for the post &amp; the warm wishes.. enjoy ur day!
769,1, @latuacatante17 youu welcomee
770,1," @LisaBarone If, thru the miracle of modern science, Bruce and Danny had a child..."
771,0, @lisad stopped talking to me. I should stalk her. ^^
772,0,"- @littlecharva - you'll be pleased to know I did not have a nice night's sleep, even in a comfy bed ;) even a sleeping bag would be same "
774,0, @lushone toolio has court on the 24th...
775,0," @Mgapmp When you meet @johncmayer tonight, please tell him my story. How Laker Fans made me miss his show!"
776,1, @MICHAEL_CASTRO is not at 902  thanks!
777,0,- @minxlj hope you get better soon 
778,0, @misterdjin i just saw...
779,0, @Mizz_Bliz I slept late too. I wonder y u did...Mhmm. I'm not as hype as u think to leave the country for 2 weeks &amp; 3 days.
780,0, @MIZZWALKER which one???
781,0, @moogyboobles AHHHHHH - bloody Five. Why did they give away House (and me the Sky subscription)?
782,0, @Mp3Jackson Is Upset With Me Lol
783,1," @mrjoecool well praise the lord 4 gud moods i kno i need 2 b 1, im workn out ma thighs &amp; these dark clouds is scaring me"
784,0, @Nambu sending my tweets from wrong account although selected the right one.
785,1," @oliveshoot aw, sweet Leslie was tweeting luv last night!  You are my #1 and absolute FAVE!"
786,1, big ass kool-aid smile on my face from talkin to my boo...
787,0, bleh... I feel like QQing now. 
788,1, blowdrying my hair
789,0, Boo to that 
790,1, bored........doing nothing at all....okay...i'm a pretty shy girl...
791,1, BOREDDDD  going to do powerpoint
792,0, boring nite...damn I guess I better get use to this
793,0, boro let me down. It's getting very tight.
794,1, bosco graduation then sara's voice recital
795,1, breakfast with family
796,1, Britains Got Talent on RIGHT NOW ! Good luck Susan Boyle ;)
797,0, bummed to be missing bb Kris's comcast chat. Stupid responsibilities.
798,0," burnt tongue, hot chocolate has a downside"
799,0, but eatting popcorn so its getting better
800,0, but I don't want a boyfriend for the summer.
801,0," but I love you, Aaron."
802,0," but not HIM! He's just a brown nose, telling her she's super-duper beautyful and then he just said a day before: sorry someone died!"
803,1,"=- but suddenly something happens, I write it in Portuguese"
804,0, can first see MTV Movie Awards on Thursday!! how sad!!&lt;3&lt;3 but am looking forward to Thursday!! jubii!!
805,0, Can I join you?  {*_*}  KarenWild
806,0, canon powershot s400 you had served me very well. i am sorry that i left u in that car for hottest 3 days... i mourn your loss
807,0," cant afford to see Angels and Demons, so i watched it for free: http://tr.im/lvBu"
808,0," can't get motivated, it might b the sunday crying club for me!!"
809,0, cant get up to auckland to watch jb 3d movie. im soo gutterd. suppose i have to wait till the dvd release..
810,0, Can't log into my computer at work.  ack!  Got lots to do. IT guru out today. can anyone help me?
811,0, can't make any labels til my computer is fixed..can't fix my computer until I make some money..can't make money unless I sell soap grrrr
812,0, can't sleep -_- this sucks eggs and bacon! I'm suppose to get up early to
813,0," can't sleep, so damn miserable! I'm sooooo itchy please help, I can't sleep, I'm going to cry! :'("
814,1, Can't Wait For Hills Finale Tonight! â™¥
815,1," Can't wait for the weekend, BMTH on Saturday!"
816,0, Carrie has a bad eye infection...just waiting for hear from the vets to see if they found anything 
817,0, cba i'm revising my french oral Fk it
818,1,- certification test #2 at 8:30 this morning. Feeling much better about this one today 
819,1, changin my name to ambergirl66 ;) haha my youtube name and it mathces my background ;)
820,1,=-- chilling with my niggahz Haley and Dylan
821,1, chocolate cake with a delicious strawberry yummy yummy
822,1," church with matt,was...good. I think I'm going to be a 'churchgirl' now. )"
823,1,-- city tonight for mae! 
824,0, cnt even use a single Twitter App!!!!!
825,0," cold, despite the heater. weirdly though, it's not actually cold today!"
826,0, come on bitchesss #barakatday #barakatday #barakatday #barakatday
